深圳市红阳光能源技术有限公司	亚马逊amazon美国站运营/销售  包住
深圳市仁义和兴塑胶五金制品有限公...	亚马逊销售
深圳市裂变者科技有限公司	美国站运营 亚马逊运营
深圳德普瑞工控工程有限公司	诚聘德语商务
深圳市海丽欣印刷有限公司	国内贸易员
深圳市鼎铭科技有限公司	应届生 亚马逊运营助理（底薪+提成+年终奖）
深圳市清振拓电子科技有限公司	电商产品专员
深圳市九九网络企业	Amazon亚马逊销售 跨境电商销售
深圳��奔能欧迪科技有限公司	跨境电商平台销售/英文销售
深圳扬俊科技有限公司	国际贸易员
深圳汉尼康科技有限公司	海外客户经理
深圳市视壮科技有限公司	跨境电商销售
深圳市协创达国际货运代理有限公司...	国际货代操作
深圳丰润信息科技有限公司	速卖通主管
深圳市位杰科技有限公司	海外业务员
深圳灿新科技有限公司	阿里巴巴国际站运营
深圳市润添贸易有限公司	业务助理
深圳市泽闻科技有限公司	亚马逊美国站销售
深圳市阿德赛商贸有限公司	亚马逊助理（日语+英语）
香港欣达实业股份有限公司	诚聘亚马逊运营 六约主管地铁口
倬永科技（深圳）有限公司	韩语营业担当
深圳市赛尔瑞科技有限公司	国际销售代表
深圳市志纵四海科技有限公司	lazada运营专员/lazada销售
嘉里大通物流（深圳）有限公司	海运操作
深圳市诺希德贸易有限公司	德语采购
深圳市安盛翼电子商务有限公司	亚马逊英语运营助理
誉标检测(深圳)有限公司	海外推广经理
深圳市新赢威尔电子有限公司	电子烟业务员
踏浪者国际有限公司	Ebay客服
深圳市丹宇电子有限公司	线路板采购员
深圳市千翔泰科技有限公司	电商专员
北京斯雷康科技股份有限公司	亚马逊运营专员(德语)
深圳市小樱桃实业有限公司	售后客服
深圳市爱伊彩科技有限公司	亚马逊运营 AMAZON销售专员 龙岗中心城
深圳市捷德供应链管理有限公司	销售代表
深圳市金康瑞科技有限公司	阿里巴巴国际站运营
深圳市港基电技术有限公司	产品开发经理（美妆类目）高薪
深圳市卡格尔数码科技有限公司	海外销售精英（移动电源）
深圳多米尔箱包有限公司	美国业务特派员
深圳鸿兆科技有限公司	产品开发采购专员
深圳市德力普电池科技有限公司	高薪美国站亚马逊运营/专员/主管
深圳市睿益科技有限公司	ebay销售主管/ebay运营主管
深圳市富尼数字科技有限公司	国际贸易业务员
福瑞实业有限公司	亚马逊运营主管
深圳市一阳天翻译有限公司	国内销售
深圳瀚唯科技有限公司	eBay运营主管/eBay销售经理
天狐创意设计股份有限公司	礼品采购主管
深圳市猛狼科技有限公司	速卖通运营
深圳市富嘉辉精密电路科技有限公司...	物流专员
奥斯比科技(深圳)有限公司	项目管理专员 PM
深圳和乔科技有限公司	B2B 电商运营助理
深圳衣京服饰有限公司	阿里巴巴国际站运营
深圳市久通物联科技股份有限公司	西班牙语销售
深圳市锋拓科技有限公司	Amazon美国 销售
深圳市坪地奥力奇卫浴制品有限公司...	1688网络销售员
深圳市易贵科技有限公司	外贸业务员 外贸专员 主管 销售
深圳市恒泰博远贸易有限公司	亚马逊日本站主管
深圳新慧科技有限公司	国际运营
深圳狐客科技发展有限公司	跟单业务员
深圳迈腾云端科技有限公司	东南亚 Shopee 虾皮 电商运营 3C类
深圳市睿拓通科技有限公司	阿里国际站运营专员
深圳市超宏伟业电子有限公司	环球资源销售
深圳市宝兴德科技有限公司	亚马逊美国站业务员不加班
深圳市俊达运通国际物流有限公司	销售代表
深圳市博鹰国际货运代理有限公司	海外销售
深圳市优百色科技有限公司	亚马逊日语销售
众普森科技（深圳）有限公司	LED照明业务开发
深圳市鸿立达电子有限公司	阿里巴巴运营
深圳市创自技术有限公司	海外商务专员
深圳市易思特科技有限公司	亚马逊销售 （接受应届毕业生，上班地址：龙岗大运旁
深圳市华运国际物流有限公司	海外业务员
弘欧精密模具（东莞）有限公司	法语市场/业务
拓领环球货运代理有限公司	海运文件员 Documentation Clerk
深圳万国集通国际货运代理有限公司...	海外销售代表（北美）
深圳世杰斯微科技有限公司	Amazon销售/运营
深圳骑田贸易有限公司	亚马逊运营专员（应届毕业生）
深圳市智�Z科技有限公司	海外销售经理
深圳市真丽美尚国际贸易有限公司	共同创业/高薪急聘速卖通运营店长
深圳市美丽奥服装有限公司	生产计划经理
深圳市展翼尚品电子商务有限公司	会计/跨境电商会计
深圳市拓晋佳电子有限公司	亚马逊日语客服
深圳市夏湾科技有限公司	速卖通运营（坂田地铁站）
深圳市恒泰德电子商务有限公司	EDM营销专员/主管
深圳市优勤电子有限公司	高薪急聘+PCBA销售副总
深圳奥特斯电子商务有限公司	wish运营专员
深圳市恒锋科技有限公司	amazon亚马逊英语销售
深圳市一九八一科技有限公司	销售总监(急聘)
深圳市新埃法科技有限公司	高薪急聘海外销售人员
深圳市启鹏天辰科技有限公司	业务跟单
深圳市亿维特智能科技有限公司	阿里巴巴国际站运营/环球资源（双休+应届生）
深圳市金裕仁实业有限公司	跟单员
深圳市同为数码科技股份有限公司	海外商务专员
深圳市五光十色舞台设备有限公司	阿里巴巴国际站运营（急）
深圳市际德科技发展有限公司	亚马逊运营
深圳市腾申科技有限公司	跨境电商运营
深圳市触想智能股份有限公司	业务助理--应届生
深圳市地主贸易有限公司	采购专员/网采
广州市瑞新办公家具有限公司	亚马逊Amazon美工
深圳洛夫帝实业有限公司	电子烟销售精英
深圳市蓝图电子商务科技有限公司	Amazon美国站销售助理
深圳市普拓电子商务有限公司	产品开发 提供住宿
深圳市宇全创谷科技有限公司	网络销售
深圳市致远方物联技术有限公司	高薪诚聘外贸业务员/跨境电商专业英语翻译员
深圳市灏瀚传奇科技有限公司	B2C外贸销售/专员（应届生亦可）
深圳追随科技有限公司	高薪聘外贸业务员/亚马逊运营
深圳市坪山新区玉隆塑胶厂	外贸经理
深圳市迈顺源科技有限公司	外贸业务员
深圳市康福特塑胶电子有限公司	外贸市场营销
深圳市环球易达供应链管理有限公司...	B2B外贸销售
深圳辰达行电子有限公司	外贸销售
深圳佳泽光电有限公司	日语销售/日语外贸业务员
深圳市一琴数码有限公司	外贸业务员
深圳市安鑫视科技有限公司	外贸业务助理
深圳市家车宝智能科技有限公司	高级外贸业务员
深圳市雷亚德光电有限公司	LED外贸专员  精英（高底薪 +高提成+年终奖+旅游）
深圳意得尔电子科技有限公司	高薪聘请外贸业务员外贸销售
深圳市盛世丰科技有限公司	高薪诚聘外贸业务员/外贸专员
深圳市特格实业有限公司	外贸业务员+包住
深圳市艾尼亚电子科技有限公司	外贸业务员
施达沃防火科技（深圳）有限公司	外贸文员
深圳市兆新能源股份有限公司	外贸业务
深圳市乐贸通科技有限公司	外贸销售
Keyme Trading LTD	外贸采购/ 采购跟单
深圳市亿凯尔电子技术有限公司	外贸业务员 急聘
深圳市宝力威塑胶有限公司	外贸经理/外贸主管
深圳邦途科技有限公司	外贸业务员/速卖通运营/电商专员
深圳市多摩空间设计顾问有限公司	产品编辑/网页设计师（外贸类）
深圳市三匠电子商务有限公司	外贸亚马逊运营（双休+五险一金）
深圳茯苓科技有限公司	外贸经理
深圳市盛邦通信有限公司	外贸业务员
深圳市利鑫普电子有限公司	龙华智能穿戴 外贸业务员
祺泰实业（深圳）有限公司	外贸跟单员
新年华电子商务（深圳）有限公司	外贸助理（坂田地铁口+提成）
深圳市享易科技有限公司	诚聘eBay网络销售/外贸业务员（坂田地铁站附近）
深圳市联业光电技术有限公司	外贸业务员（接受应届生）
深圳市力腾电子科技有限公司	外贸业务员/应届毕业生/底薪6000起
前海鸿纬信息科技（深圳）有限公司...	外贸业务员（高提成+五险一金+包住+福田）
深圳市鸿威盛精密科技有限公司	外贸主管
深圳市嘉利成时计有限公司	腕表外贸业务员
深圳市华益兴科技有限公司	外贸业务员
深圳天丰泰科技股份有限公司	外贸专员
深圳市雅和达科技有限公司	外贸助理/应届毕业生/实习生
深圳市好写科技有限公司	外贸专员
深圳市中联华成数字技术有限公司	外贸业务员
深圳市永佳喷码设备有限公司	外贸专员
深圳市星际易购进出口有限公司	外贸业务员 阿里巴巴
深圳格林德能源集团有限公司	外贸经理
深圳市纽恩特实业有限责任公司	外贸跟单员
深圳市优迪尔科技有限公司	速卖通运营 销售 外贸业务员
深圳市安盈弘智能电子有限公司	外贸业务员(智能家居和安防)
北京英泰福贸科贸有限公司	外贸采购助理
深圳圣拓科技有限公司	高薪急聘外贸业务员 英语销售 外贸专员
深圳市特维克科技有限公司	外贸经理
深圳市联盈测控技术有限公司	外贸业务员
深圳市昌昊科技有限公司	诚招外贸业务员
深圳市高工电子有限公司	海外外贸业务员
深圳市弘毅电池有限公司	高薪聘请外贸业务
深圳市嘉怡兴科技有限公司	高薪招聘外贸业务员
深圳市兴科瑞拓科技有限公司	外贸助理
深圳市创力信电子有限公司	外贸运营专员
深圳市鼎跃科技有限公司	亚马逊产品编辑/外贸电商业务员
CRYPTON INTERNATIONAL LIMITED	业务跟单 外贸跟单
深圳市迈驰电子有限公司	高薪招聘外贸业务员
深圳市康宸电子科技有限公司	外贸经理
深圳市展驰橡塑有限公司	外贸业务员（包住宿，接受应届毕业生）
深圳市远东静电科技有限公司	外贸销售
深圳市海蒂科技有限公司	外贸业务员
深圳市乐华多媒体科技有限公司	外贸业务员
深圳市万诚通电子有限公司	外贸业务员（双休+双地铁）
深圳市帆龙威电子科技有限公司	外贸专员
深圳鸿彩数码有限公司	外贸专员
深圳市合元科技有限公司	外贸跟单
深圳市奥瑞金纺织有限公司	外贸面料跟单员
深圳市掌易科技发展有限公司	外贸业务员
深圳市鹏越玩具有限公司	高级外贸业务员
深圳欣盛商科技有限公司	外贸客服（武汉）
深圳市东煜金属材料有限公司	外贸跟单员
谷盛有限公司	PCB外贸跟单/助理/销售
深圳市斯维普科技有限公司	外贸经理（电子烟行业）
深圳市布宜诺科技有限公司	外贸助理 速卖通运营助理 销售助理
深圳市绿蒂丝科技有限公司	Amazon亚马逊产品开发经理/外贸产品经理
深圳市鸿达顺科技开发有限公司	外贸业务员
深圳市美阳玻璃制品有限公司	外贸业务员/B2B销售
深圳市新安成科技有限公司	外贸跟单员
深圳市舒特帐篷有限公司	外贸推广/外贸运营/运营专员
深圳市海晨科技有限公司	外贸业务员
深圳市浩必达科技开发有限公司	外贸专员/亚马逊销售/运营
深圳市杨美科技有限公司	外贸经理/外贸主管（急聘）
深圳市壹中鑫实业有限公司	外贸业务员/速卖通销售
深圳禾瑞森实业有限公司	农药外贸销售
深圳普乐电路有限公司	外贸业务员(接受应届生)
深圳阿尔沃贸易有限公司	外贸电商采购专员 网络采购  采购跟单
兰博世通科技（深圳）有限公司	外贸运营（lazada运营主管+高薪）
深圳市安博特电源设备有限公司	外贸业务员
深圳贝亨达科技有限公司	外贸业务员 B2B 阿里巴巴 双休
深圳市思博科创有限公司	外贸/贸易专员//外贸业务员
深圳市世亮照明有限公司	外贸精英 双休
联正晟（深圳）实业有限责任公司	采购跟单/外贸跟单/业务跟单
深圳市明扬力天电子商务有限公司	外贸业务
深圳市久鼎精密科技有限公司	外贸专员
深圳市日达特电子有限公司	外贸业务员/外贸销售
沃格模具科技（深圳）有限公司	外贸专员（应届毕业生）
深圳市猎英时尚资讯有限公司	外贸经理 （佛山）
深圳特迪科技有限公司	外贸业务员/B2B/阿里巴巴国际站/社保/大小周
深圳市威拓思音乐有限公司	外贸销售
深圳市亿斯电子商务有限公司	Amazon外贸业务员
深圳市东兴岳科技有限公司	外贸业务员
深圳市竹天科技有限公司	外贸经理
深圳德蒙玩具设计开发有限公司	外贸业务员（龙岗双休）
深圳市益之星实业有限公司	外贸业务员外贸销售华强北(高薪急聘)
深圳市卡联科技股份有限公司	外贸业务员
深圳市盛邦华科技发展有限公司	外贸业务员
深圳市乐瑞科技有限公司	外贸业务跟单/oversea sales
东莞市民兴电缆有限公司	外贸总监/海外市场总监
深圳市可视三帝礼品有限公司	阿里巴巴运营/销售/外贸业务员
深圳市润东动漫科技开发有限公司	外贸业务员 外销专员 高级外贸员
东沃实业发展（深圳）有限公司	外贸销售（包住+双休）
深圳市特品特印刷设备有限公司	外贸/贸易专员/助理
深圳市中通进出口有限公司	外贸业务助理
深圳市鑫迈瑞电子科技有限公司	外贸经理 外贸主管 外贸合伙人
深圳市胜兴科技有限公司	外贸经理
新纬图实业有限公司	外贸业务员
深圳市精致阁美容用具有限公司	外贸跟单员
深圳市素心科技有限公司	外贸客服
深圳市荣者光电科技发展有限公司	外贸跟单
深圳市壹米国际科技有限公司	英文外贸电商文案编辑
深圳市欧米达电子有限公司	外贸跟单员
深圳市迈斯特体育用品有限公司	外贸专员(湖南蓝山县工业园区上班）
深圳明善光电有限公司	北美LED外贸业务
深圳沃丰科技有限公司	外贸业务员/外贸销售
德兴璞电子（深圳）有限公司	外贸销售
深圳市柏创新能源实业有限公司	外贸业务员/应届毕业生
东科半导体科技（深圳）有限公司	外贸主管
深圳市福田区安田通信产品	采购员/外贸采购（急招）
深圳市富斯泰网络技术有限公司	B2B外贸主管
深圳市优泰钟表有限公司	外贸总监
深圳名彩智能卡有限公司	外贸专员
深圳市艾斯威普科技有限公司	急招+外贸专员
深圳市协珲饰品有限公司	外贸业务员
深圳市信嘉科技有限公司	外贸销售员
深圳市小黄豆科技有限公司	外贸销售
深圳市首通新能源有限公司	B2B外贸业务员
深圳舒帮达科技有限公司	外贸业务员
深圳市同创塑胶制品有限公司	外贸销售经理  外贸主管
深圳市川崎运动用品有限公司	外贸业务员(川崎步欧）
深圳市锐驰曼科技发展有限公司	外贸专员（深圳，外贸业务代表，急聘）
深圳市跨界音乐器材有限公司	外贸销售
深圳市邦尼森汽车部件有限公司	外贸专员
深圳市伟宏眼镜有限公司	外贸销售
佛山市宝诺贸易有限公司	外贸跟单员
深圳市鑫宏博照明有限公司	外贸业务经理
深圳市普利尔德科技有限公司	外贸电商配货打包员
深圳市尤尼特电子有限公司	外贸业务员
蓝牛国际物流（深圳）有限公司	国际物流外贸业务员
深圳市极品环球商贸有限公司	外贸专员
沙皇管理咨询（深圳）有限公司	贸易/外贸专员/助理
深圳市隆盛威贸易有限公司	亚马逊运营师
深圳市聚科时尚科技有限公司	Amazon亚马逊运营
深圳莱欧源科技有限公司	Ebay运营
深圳市刻锐智能科技有限公司	亚马逊高级运营/主管
深圳市三只蜜蜂电子商务有限公司	亚马逊日语销售/运营
沃通电子认证服务有限公司	英语商务
深圳市枪花实业有限公司	淘宝美工 网页美工  平面设计
深圳市四海芯舟科技有限公司	Cdiscount法语销售专员/组长
深圳市科润斯科技有限公司	海外销售
深圳市超频三科技股份有限公司	亚马逊/ebay运营主管
深圳市阿拉拉电子商务有限公司	亚马逊广告助理/站内推广/双休
深圳市正京文化传播有限公司	软件销售
深圳市欧得宝翻译有限公司	香港销售客服
深圳市金创钜电子科技有限公司	国内蓝牙耳机业务员
深圳市海科盛科技有限公司	网络推广专员
深圳市通拓科技有限公司	速卖通主管
深圳市瑞博塑料包装有限公司	阿里巴巴运营
深圳市光合种植有限公司	日本电商平台乐天销售经理
深圳市丰收物流有限公司	销售代表
深圳市鼎森电子科技有限公司	财务专员（全盘） 周末双休
深圳市达聚科技有限公司	亚马逊销售 英语客服 英语翻译
深圳市博屹电子有限公司	跨境电商运营
深圳市兰保斯科技有限公司	亚马逊销售/亚马逊运营
深圳市千粒子科技有限公司	高薪  速卖通资深运营/店长/主管（深圳坂田）
深圳市可诺可科技有限公司	阿里巴巴国际站运营
深圳市长坤国际物流有限公司	海外客服
深圳市圣汇人工智能有限公司	亚马逊运营专员
深圳锐力时计表业有限公司	亚马逊主管/组长（欧洲站）
深圳市森泊科技有限公司	亚马逊运营专员
深圳市思美化妆品有限公司	跨境销售助理
上海赢他网络科技有限公司	海外推广/facebook推广（双休）
深圳市畅海国际物流有限公司	海运业务员
深圳市新网力拓贸易有限公司	Ebay助理
深圳市小怪兽教育科技有限公司	亚马逊运营专员
深圳市利朗达科技有限公司	ebay客服组长
深圳市欧尚亚科技有限公司	亚马逊销售（欢迎应届生）
深圳市恒辉达实业有限公司	亚马逊运营
深圳斯百特电子有限公司	人事行政专员
深圳千浔电商科技有限公司	亚马逊运营(双休)
深圳市金佳利机电有限公司	CNC技术员/CNC师傅
深圳市昊通国际物流有限公司	海外业务员
深圳市奥多科技有限公司	电商理货员打包员
深圳市小布丁电子商务有限公司	亚马逊运营专员
英特体育发展（深圳）有限公司	Garment Merchandiser 服装跟单员
深圳市东昂科技有限公司	网络销售
深圳市纵维立方科技有限公司	eBay销售/eBay运营
深圳市易百珑科技有限公司	国外销售经理
深圳市华远国际物流有限公司	海外销售代表
深圳市振欢电子有限公司	财务专员
深圳市嘉航伟业物流有限公司	进出口操作
深圳市小飞鸟科技有限公司	亚马逊运营主管
深圳市五轮电子股份有限公司	阿里巴巴运营专员
深圳市天美意科技有限公司	跨境电商运营助理
深圳市伊利诺斯科技有限公司	亚马逊美工/电商美工
深圳市环球一百电子商务有限公司	诚聘Amazon运营/销售
深圳市广易达电子商务有限公司	外贸 外贸专员 外贸业务员 跨境电商 不限经验
太龙（福建）商业照明股份有限公司...	部门助理
揭阳市至远鞋业有限公司	亚马逊产品开发专员
深圳市元泰实业有限公司	国内销售
深圳市众维网络科技有限公司	英语编辑/英语客服（EBAY）
深圳市振弘陶实业有限公司	高级跟单员
深圳市北辰全球贸易有限公司	亚马逊欧洲站运营
深圳市东业腾飞电子有限公司	亚马逊美国站/欧洲站运营
深圳市世倡货运有限公司	操作
深圳柏雅俐珠宝有限公司	质检QC
深圳市安斯顿科技有限公司	亚马逊销售
深圳市艾维尔电子商务有限公司	亚马逊运营专员（美国站日本站）
深圳市嘉豪廷电子有限公司	Lazada / Shopee运营/销售
深圳红狼网络科技有限公司	亚马逊销售+双休/德国美国西班牙
深圳宝易聚科技有限公司	亚马逊运营专员
深圳市创世华联科技有限公司	阿里巴巴国际站运营
深圳市沃之莱科技有限公司	Shopee运营/虾皮销售
深圳市齐奥通信技术有限公司	充电类产品经理
深圳市莱斯特科技有限公司	产品开发专员/供应商开发
深圳市温仕达电子科技有限公司	亚马逊销售运营（精品）
深圳市爱图仕影像器材有限公司	日语应届生
深圳市鸿鑫祺服饰有限公司	跟单/外贸跟单/服装跟单/外贸服装跟单
深圳市佳韵丰舞台设备有限公司	总经理助理
深圳市海科家居用品有限公司	采购跟单
深圳市朗科科技股份有限公司	国际销售（闪存、SSD类存储）
深圳市军灿电子商务有限公司	Ebay销售助理
深圳市思睿国际货运代理有限公司	货代操作
深圳市艾客智客科技有限公司	亚马逊销售/亚马逊运营
艾姆勒海外仓储(深圳)有限责任公司...	速卖通运营
深圳尚睿贸易有限公司	产品开发专员8K-1.2W
深圳市嘉腾贸易有限公司	eBay销售
深圳前海启晋供应链有限公司	亚马逊站外推广
深圳诺泰科电子有限公司	亚马逊站外推广
深圳市旭弘翔电子有限公司	国内业务员
深圳市领锐光电有限公司	国际销售
深圳市时商创展科技有限公司	速卖通运营
深圳金百新电子有限公司	德国站亚马逊销售
深圳市鑫思创贸易有限公司	eBay销售
深圳市欧米精密工业有限公司	海外销售工程师
深圳市小洲硅胶生活用品有限公司	内贸经理
深圳市炬神电子有限公司	阿里巴巴国际业务
东莞市奥海科技股份有限公司	销售经理（东莞塘厦工作，免费提供食宿）
亚利韦(深圳)科技实业有限公司	阿里巴巴国际站运营
万代兰企业咨询管理(深圳)有限公司...	贸易营业（龙岗）
深圳市旭佳实业有限公司	销售业务专员/主管
茂鑫源电子（深圳）有限公司	各岗位储备干部
深圳市艾姆诗数码科技有限公司	英语客服（无需经验）
深圳市便携电子科技有限公司	销售跟单员
深圳市本色不锈钢饰品有限公司	销售代表
深圳市丽晶光电科技股份有限公司	国际销售员/销售跟单
深圳耐能达科技有限公司	亚马逊销售 一年经验
深圳市美克能源科技股份有限公司	运营专员（国际）
深圳市臻致网络科技有限公司	亚马逊运营专员
深圳市锐讯天成科技有限公司	Lazada/shopee运营
深圳格威科技有限公司	亚马逊销售主管
深圳市光子跃动科技有限公司	跨境招商经理
广东百聚汇企业管理咨询有限公司	网络销售 应届毕业生
深圳垦拓流体控制有限公司	国际市场部经理
深圳正和奇胜科技有限公司	亚马逊欧美站运营经理
深圳市建源达镜业科技有限公司	亚马逊运营专员
深圳市中电汇通国际物流有限公司	海外客服/业务
深圳特瑞克科技有限公司	电子元器件英语销售
深圳翌靖新材料有限公司	海外销售代表（双休+提成）
深圳市节源科技有限公司	国内业务员
深圳市奥拓德科技有限公司	高薪诚聘―电商产品开发
深圳微步信息股份有限公司	海外业务员（厦门）
深圳大东亚包装设计有限公司	跟单员/业务跟单/采购助理/双休
深圳市道恩模型科技有限公司	亚马逊日语销售助理/速卖通
深圳市亚鑫优品电子商务有限公司	亚马逊日语销售
深圳右食指网络科技有限公司	亚马逊销售
美国南方电信有限公司深圳代表处	Merchandiser（双休+急聘）
深圳市永盛帝珠宝有限公司	物流专员转测试
深圳市凯码时代科技有限公司	日语业务跟单助理
深圳市墨兰国际物流有限公司	货代海外销售+高薪+免费培训
深圳市亚婷贸易有限公司	wish销售运营
海连（中国）国际货运有限公司	货代销售
深圳市星之翼科技有限公司	跨境电商客服/助理
东莞市宏源净化设备有限公司	跨境电商运营主管
深圳市赤道科技有限公司	渠道销售/渠道经理/渠道专员
怡然家居用品有限公司	业务专员
深圳市海贝利科技有限公司	eBay 速卖通 实习生
深圳市通达全球电子商务有限公司	亚马逊销售
深圳市瑞凌实业股份有限公司	海外销售代表
深圳市科羽科技发展有限公司	市场推广专员
深圳市棒果网络科技有限公司	亚马逊 amazon  wish 销售运营（6K+高提成）
深圳市德沃瑞科技有限公司	电商运营
深圳向小葵贸易有限公司	EBAY业务员 EBAY销售
深圳市晟技科技有限公司	亚马逊销售
深圳市信创达机电设备有限公司	日语跟单
深圳金鑫世纪实业有限公司	阿里巴巴国际站运营专员
深圳市胜威南方科技有限公司	大客户销售专员
惠州市成飞实业有限公司	电子商务专员
深圳市德安泰防护科技有限公司	消防救援产品经理
深圳市青鸾电子科技有限公司	国内业务员
深圳市中荣威科技有限公司	亚马逊销售人员
深圳市时利信电子有限公司	海外销售
深圳力思诺贸易有限公司	新品开发
深圳市易仓科技有限公司	物流产品经理
深圳尚霓金属制品有限公司	B2B外贸业务员/外贸助理/外贸专员/应届毕业生
深圳博澄科技有限公司	亚马逊/amazon运营 销售 （社保，每年3次加薪）
深圳市源林电子商务有限公司	高薪诚招亚马逊运营组长美国站
山东晶泰星光电科技有限公司	英语翻译--山东泰安
深圳市狮狼科技有限公司	亚马逊运营总监（双休）
深圳万润科技股份有限公司	facebook推广（东莞）
深圳立源远科技有限公司	日语销售助理
深圳嘉里盐田港物流有限公司	操作文员
深圳市诺欧电子商务有限公司	产品开发（接收应届毕业生）
深圳市中建创拓贸易有限公司	亚马逊推广
深圳爱升精密高科有限公司	海外销售
深圳市鼎维尔科技有限公司	商务跟单
深圳市正拓供应链管理有限公司	采购员 深圳龙华
深圳勃兰多科技有限公司	国际贸易专员
万贯婚纱（深圳）有限公司	文员（应届生高中或大学）
深圳市利霖欣科技有限公司	亚马逊销售
深圳市赛纳电子科技有限公司	亚马逊西班牙语运营（精品）
深圳市欧力泰电子科技有限公司	亚马逊日语销售
皇室堡集团海外房产	海外投资顾问
深圳市华坤实业发展有限公司	wish销售、主管（高提成+高薪+年终分红）
深圳市地纯贸易有限公司	亚马逊销售
深圳摩罗志远科技有限公司	资深亚马逊运营
深圳市中海通物流股份有限公司	项目总监
深圳市亚广展览有限公司	外展销售/业务员
中航狮威国际货运代理有限公司深圳...	海运文件/海运单证员
深圳市统卓网络科技有限公司	Amazon销售运营亚马逊
深圳市烈焰科技有限公司	SEO优化/shopify运营
深圳亮视光学科技有限公司	海外独立站运营
深圳市知翼科技有限公司	俄语销售
深圳信扬国际经贸股份有限公司	大宗贸易经理
深圳德凯国际货运代理有限公司	国际海运空运操作/货代操作
深圳市宝威特电源有限公司	阿里巴巴国际站运营
上海恒扬国际物流有限公司	Operation Supervisor 操作主管
深圳市金路捷科技有限公司	亚马逊运营销售
深圳华悦国际物流股份有限公司	急招海空运操作
怀德维新金属制品（深圳）有限公司...	英语营业员
深圳市新达商汇电子商务有限公司	亚马逊销售-英语 周末双休
深圳市安加电子商务有限公司	Aliexpress速卖通销售
深圳市优威视讯科技股份有限公司	客服经理
深圳市�h芯通科技有限公司	亚马逊运营专员
深圳市研锋科技有限公司	高薪聘请LED灯具国际销售
深圳市鑫尼达科技有限公司	亚马逊销售
深圳市普光太阳能有限公司	Ebay运营 （高提成）
深圳市润步科技有限公司	亚马逊产品开发
深圳市贯垄农产品有限公司	财务高级经理
深圳瀚格飞科技有限公司	仓库操作员
亿泰和信息技术（上海）有限公司	分公司总经理
深圳市龙腾世纪科技商贸有限公司	Amazon亚马逊运营/亚马逊销售
东莞市博才慧成企业管理咨询有限公...	速卖通运营
深圳新蜂供应链管理有限公司	英语业务助理
深圳市迅拓达科技有限公司	亚马逊运营专员
深圳市金多多食品有限公司	产品开发/发展/设计/项目工程师
深圳市坤之拓商贸发展有限公司	亚马逊运营/亚马逊销售 年底双薪
深圳市越宏普照照明科技有限公司	亚马逊销售
深圳太阳升贸易有限公司	阿里巴巴国际站运营
深圳市爱夫卡科技股份有限公司	海外销售
深圳市恒华威电子科技有限公司	高薪诚聘亚马逊日本站运营
深圳市众力威科技有限公司	应届毕业生招聘
深圳市铭祥达电子有限公司	业务助理
深圳市西迪特科技有限公司	国际销售
香港通程有限公司深圳代表处	业务跟单
深圳市华杰电子商务有限公司	跨境电商运营助理（不要求经验，0基础培训）
思齐软件（深圳）有限公司	管理培训生（优秀应届生奖学金）
深圳市诺欣宏远商贸有限公司	办公室文员
深圳市翱琥科技有限公司	亚马逊精品产品经理
深圳市德斯林克科技有限公司	速卖通运营/坂田地铁口
深圳卡明速运有限公司	会计经理
深圳市钜泰通信技术有限公司	实习销售助理
深圳市同创盈科技有限公司	市场推广专员
深圳市劳斯韦伯科技有限公司	总经理助理
深圳市新意多科技有限公司	急聘国际阿里业务
深圳市联通达塑胶五金有限公司	亚马逊销售专员
深圳市麦储科技有限公司	海外销售经理
深圳市芯电易科技股份有限公司	电子元器件进口报关事业部负责人
深圳市恩宇达科技有限公司	亚马逊测评专员
深圳市小小工匠科技有限公司	日语亚马逊销售 亚马逊日本站运营（宝安西乡）
深圳市特易迈科技有限公司	亚马逊日语运营
深圳市佛光照明有限公司	国际贸易销售
深圳市维客斯科技有限公司	船务跟单
深圳市伊诺瓦光电科技有限公司	西班牙语业务员
深圳市京泰防护科技股份有限公司	船务单证员
深圳市爱沃森科技有限公司	速卖通运营助理（包住）
深圳市元美供应链管理有限公司	跨境电商运营助理（急）
深圳市泛华卓运国际物流有限公司	销售代表
深圳市西岸国际货运有限公司	商务助理 销售助理 双休
深圳市江波龙电子股份有限公司	海外销售经理
深圳樱吉尔企业咨询管理有限公司	日语亚马逊运营
深圳市淳峰科技有限公司	速卖通销售
深圳市鸿之�N科技有限公司	亚马逊销售(会日语）
深圳市乐信兴业科技有限公司	美国站亚马逊运营
深圳市昂威安科技有限公司	采购开发/产品开发
上海载和网络科技有限公司	跨境电商Aliexpress客服助理
长园集团股份有限公司	谷歌推广专员（长园特发-光明新区）
深圳市友鹏包装制品有限公司	外贸/贸易专员/助理/外贸业务员
深圳市阿尔法通讯技术有限公司	国内销售
深圳市铭兴电子商务有限公司	亚马逊运营专员
精奥科技（深圳）有限公司	财务经理
深圳市莱特豪光电科技有限公司	跨境电商运营
深圳艾斯特创新科技有限公司	业务跟单（欢迎应届毕业生）
深圳金亚太科技有限公司	海外销售
香港易道时代科技有限公司	Ebay销售/客服/运营
深圳市思诚优品电子商务有限公司	开发专员
深圳市宏飞兴业电子科技有限公司	阿里国际站运营/五险
深圳市光澜世纪电子有限公司	亚马逊销售主管
